,MONTH,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 21
14475,1,2020-01-18,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,46.0,46.0,1322,1407.0,45.0,45.0,0.0,,45.0,0.0,0.0,0.0,0.0,
14476,1,2020-01-19,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,45.0,45.0,1322,1402.0,40.0,40.0,0.0,,40.0,0.0,0.0,0.0,0.0,
14477,1,2020-01-20,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-7.0,0.0,1322,1310.0,-12.0,0.0,0.0,,,,,,,
14478,1,2020-01-21,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-8.0,0.0,1322,1313.0,-9.0,0.0,0.0,,,,,,,
14479,1,2020-01-22,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,0.0,0.0,1322,1334.0,12.0,12.0,0.0,,,,,,,
14480,1,2020-01-23,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-7.0,0.0,1322,1304.0,-18.0,0.0,0.0,,,,,,,
14481,1,2020-01-24,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-7.0,0.0,1322,1309.0,-13.0,0.0,0.0,,,,,,,
14482,1,2020-01-25,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-8.0,0.0,1322,1305.0,-17.0,0.0,0.0,,,,,,,
14483,1,2020-01-26,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-3.0,0.0,1322,1318.0,-4.0,0.0,0.0,,,,,,,
14484,1,2020-01-27,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-6.0,0.0,1322,1334.0,12.0,12.0,0.0,,,,,,,
14485,1,2020-01-28,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-1.0,0.0,1322,1319.0,-3.0,0.0,0.0,,,,,,,
14486,1,2020-01-29,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-7.0,0.0,1322,1301.0,-21.0,0.0,0.0,,,,,,,
14487,1,2020-01-30,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-5.0,0.0,1322,1307.0,-15.0,0.0,0.0,,,,,,,
14488,1,2020-01-31,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,70.0,70.0,1322,1417.0,55.0,55.0,0.0,,55.0,0.0,0.0,0.0,0.0,
15669,1,2020-01-02,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",925,-4.0,0.0,1116,1041.0,-35.0,0.0,0.0,,,,,,,
15670,1,2020-01-03,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",925,-10.0,0.0,1116,1030.0,-46.0,0.0,0.0,,,,,,,
15671,1,2020-01-05,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",925,21.0,21.0,1116,1126.0,10.0,10.0,0.0,,,,,,,
15672,1,2020-01-06,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",925,92.0,92.0,1116,1212.0,56.0,56.0,0.0,,0.0,0.0,27.0,0.0,29.0,
15673,1,2020-01-08,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,27.0,27.0,1116,1121.0,5.0,5.0,0.0,,,,,,,
15674,1,2020-01-09,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,-11.0,0.0,1116,1107.0,-9.0,0.0,0.0,,,,,,,
15675,1,2020-01-10,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,-10.0,0.0,1116,1103.0,-13.0,0.0,0.0,,,,,,,
15676,1,2020-01-11,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,-6.0,0.0,1116,1043.0,-33.0,0.0,0.0,,,,,,,
15677,1,2020-01-13,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,-10.0,0.0,1116,1042.0,-34.0,0.0,0.0,,,,,,,
15678,1,2020-01-14,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,-5.0,0.0,1116,1048.0,-28.0,0.0,0.0,,,,,,,
15679,1,2020-01-15,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,-10.0,0.0,1116,1042.0,-34.0,0.0,0.0,,,,,,,
15680,1,2020-01-16,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,-7.0,0.0,1116,1111.0,-5.0,0.0,0.0,,,,,,,
15681,1,2020-01-17,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,-10.0,0.0,1116,1217.0,61.0,61.0,0.0,,0.0,0.0,61.0,0.0,0.0,
15682,1,2020-01-18,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,-5.0,0.0,1116,1103.0,-13.0,0.0,0.0,,,,,,,
15683,1,2020-01-20,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,-12.0,0.0,1116,1107.0,-9.0,0.0,0.0,,,,,,,
15684,1,2020-01-21,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,-7.0,0.0,1116,1108.0,-8.0,0.0,0.0,,,,,,,
15685,1,2020-01-22,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,-19.0,0.0,1116,1101.0,-15.0,0.0,0.0,,,,,,,
15686,1,2020-01-23,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,-11.0,0.0,1116,1037.0,-39.0,0.0,0.0,,,,,,,
15687,1,2020-01-24,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,-10.0,0.0,1116,1047.0,-29.0,0.0,0.0,,,,,,,
15688,1,2020-01-25,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,-11.0,0.0,1116,1057.0,-19.0,0.0,0.0,,,,,,,
15689,1,2020-01-27,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,1.0,1.0,1116,1052.0,-24.0,0.0,0.0,,,,,,,
15690,1,2020-01-28,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,-10.0,0.0,1116,1058.0,-18.0,0.0,0.0,,,,,,,
15691,1,2020-01-29,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,-10.0,0.0,1116,1053.0,-23.0,0.0,0.0,,,,,,,
15692,1,2020-01-30,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,-8.0,0.0,1116,1118.0,2.0,2.0,0.0,,,,,,,
15693,1,2020-01-31,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",918,-4.0,0.0,1116,1049.0,-27.0,0.0,0.0,,,,,,,
16490,1,2020-01-12,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",1442,24.0,24.0,1629,1624.0,-5.0,0.0,0.0,,,,,,,
16491,1,2020-01-19,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",1442,,,1629,,,,1.0,B,,,,,,
16492,1,2020-01-26,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",1442,-7.0,0.0,1629,1613.0,-16.0,0.0,0.0,,,,,,,
16523,1,2020-01-12,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",1220,-3.0,0.0,1416,1400.0,-16.0,0.0,0.0,,,,,,,
16524,1,2020-01-19,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",1220,,,1416,,,,1.0,B,,,,,,
16525,1,2020-01-26,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",1220,-5.0,0.0,1416,1359.0,-17.0,0.0,0.0,,,,,,,
19445,1,2020-01-01,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,15.0,15.0,1728,1726.0,-2.0,0.0,0.0,,,,,,,
19446,1,2020-01-02,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-4.0,0.0,1728,1724.0,-4.0,0.0,0.0,,,,,,,
19447,1,2020-01-03,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-5.0,0.0,1728,1727.0,-1.0,0.0,0.0,,,,,,,
19448,1,2020-01-05,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,3.0,3.0,1728,1738.0,10.0,10.0,0.0,,,,,,,
19449,1,2020-01-06,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-3.0,0.0,1728,1733.0,5.0,5.0,0.0,,,,,,,
19475,1,2020-01-01,MQ,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",1131,-7.0,0.0,1343,1400.0,17.0,17.0,0.0,,0.0,0.0,17.0,0.0,0.0,
19476,1,2020-01-02,MQ,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",1131,-11.0,0.0,1343,1351.0,8.0,8.0,0.0,,,,,,,
19477,1,2020-01-03,MQ,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",1131,-2.0,0.0,1343,1358.0,15.0,15.0,0.0,,0.0,0.0,15.0,0.0,0.0,
19478,1,2020-01-04,MQ,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",1131,8.0,8.0,1343,1351.0,8.0,8.0,0.0,,,,,,,
19479,1,2020-01-05,MQ,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",1131,17.0,17.0,1343,1353.0,10.0,10.0,0.0,,,,,,,
19480,1,2020-01-06,MQ,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",1131,-8.0,0.0,1343,1335.0,-8.0,0.0,0.0,,,,,,,
19481,1,2020-01-02,MQ,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",716,-4.0,0.0,1057,1031.0,-26.0,0.0,0.0,,,,,,,
19482,1,2020-01-03,MQ,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",716,-5.0,0.0,1057,1036.0,-21.0,0.0,0.0,,,,,,,
19483,1,2020-01-04,MQ,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",716,11.0,11.0,1057,1100.0,3.0,3.0,0.0,,,,,,,
19484,1,2020-01-05,MQ,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",716,-3.0,0.0,1057,1047.0,-10.0,0.0,0.0,,,,,,,
19485,1,2020-01-06,MQ,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",716,-7.0,0.0,1057,1049.0,-8.0,0.0,0.0,,,,,,,
19530,1,2020-01-01,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,-6.0,0.0,1050,1030.0,-20.0,0.0,0.0,,,,,,,
19531,1,2020-01-02,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,-6.0,0.0,1050,1024.0,-26.0,0.0,0.0,,,,,,,
19532,1,2020-01-03,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,-6.0,0.0,1050,1028.0,-22.0,0.0,0.0,,,,,,,
19533,1,2020-01-04,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,31.0,31.0,1050,1107.0,17.0,17.0,0.0,,0.0,0.0,0.0,0.0,17.0,
19534,1,2020-01-05,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,-9.0,0.0,1050,1049.0,-1.0,0.0,0.0,,,,,,,
19535,1,2020-01-06,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,-10.0,0.0,1050,1028.0,-22.0,0.0,0.0,,,,,,,
19536,1,2020-01-02,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,-3.0,0.0,935,930.0,-5.0,0.0,0.0,,,,,,,
19537,1,2020-01-03,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,-9.0,0.0,935,922.0,-13.0,0.0,0.0,,,,,,,
19538,1,2020-01-04,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,34.0,34.0,935,1016.0,41.0,41.0,0.0,,0.0,34.0,7.0,0.0,0.0,
19539,1,2020-01-05,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,-3.0,0.0,935,921.0,-14.0,0.0,0.0,,,,,,,
19540,1,2020-01-06,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,1.0,1.0,935,930.0,-5.0,0.0,0.0,,,,,,,
22134,1,2020-01-28,YV,CLE,"Cleveland, OH",IAH,"Houston, TX",1500,0.0,0.0,1724,1739.0,15.0,15.0,0.0,,0.0,0.0,15.0,0.0,0.0,
22191,1,2020-01-16,YV,CLE,"Cleveland, OH",IAH,"Houston, TX",1500,-1.0,0.0,1724,1745.0,21.0,21.0,0.0,,0.0,0.0,21.0,0.0,0.0,
22200,1,2020-01-04,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",1945,-8.0,0.0,2105,2134.0,29.0,29.0,0.0,,0.0,0.0,29.0,0.0,0.0,
22257,1,2020-01-13,YV,CLE,"Cleveland, OH",IAH,"Houston, TX",1500,4.0,4.0,1724,1755.0,31.0,31.0,0.0,,0.0,0.0,31.0,0.0,0.0,
22567,1,2020-01-14,YV,CLE,"Cleveland, OH",IAH,"Houston, TX",1500,-6.0,0.0,1724,1721.0,-3.0,0.0,0.0,,,,,,,
22579,1,2020-01-07,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,13.0,13.0,1335,1407.0,32.0,32.0,0.0,,32.0,0.0,0.0,0.0,0.0,
22631,1,2020-01-07,YV,IAD,"Washington, DC",CLE,"Cleveland, OH",2210,28.0,28.0,2335,2345.0,10.0,10.0,0.0,,,,,,,
22730,1,2020-01-14,YV,IAD,"Washington, DC",CLE,"Cleveland, OH",2210,-5.0,0.0,2335,2313.0,-22.0,0.0,0.0,,,,,,,
22769,1,2020-01-14,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,42.0,42.0,1335,1357.0,22.0,22.0,0.0,,0.0,0.0,0.0,0.0,22.0,
22784,1,2020-01-26,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,-4.0,0.0,1335,1321.0,-14.0,0.0,0.0,,,,,,,
22798,1,2020-01-07,YV,CLE,"Cleveland, OH",IAH,"Houston, TX",1500,-5.0,0.0,1724,1702.0,-22.0,0.0,0.0,,,,,,,
22822,1,2020-01-25,YV,IAD,"Washington, DC",CLE,"Cleveland, OH",2210,-4.0,0.0,2335,2317.0,-18.0,0.0,0.0,,,,,,,
22938,1,2020-01-26,YV,IAD,"Washington, DC",CLE,"Cleveland, OH",830,-7.0,0.0,951,946.0,-5.0,0.0,0.0,,,,,,,
22987,1,2020-01-15,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",600,-3.0,0.0,722,703.0,-19.0,0.0,0.0,,,,,,,
23006,1,2020-01-26,YV,CLE,"Cleveland, OH",IAH,"Houston, TX",1500,-9.0,0.0,1724,1641.0,-43.0,0.0,0.0,,,,,,,
23040,1,2020-01-26,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",600,-6.0,0.0,722,714.0,-8.0,0.0,0.0,,,,,,,
23047,1,2020-01-26,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",1030,-2.0,0.0,1150,1141.0,-9.0,0.0,0.0,,,,,,,
23183,1,2020-01-30,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,-1.0,0.0,1335,1316.0,-19.0,0.0,0.0,,,,,,,
23217,1,2020-01-19,YV,CLE,"Cleveland, OH",IAH,"Houston, TX",1500,-3.0,0.0,1724,1725.0,1.0,1.0,0.0,,,,,,,
23460,1,2020-01-23,YV,CLE,"Cleveland, OH",IAH,"Houston, TX",1500,41.0,41.0,1724,1743.0,19.0,19.0,0.0,,19.0,0.0,0.0,0.0,0.0,
23527,1,2020-01-11,YV,IAD,"Washington, DC",CLE,"Cleveland, OH",1720,12.0,12.0,1845,1850.0,5.0,5.0,0.0,,,,,,,
23640,1,2020-01-12,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,-4.0,0.0,1335,1316.0,-19.0,0.0,0.0,,,,,,,
23692,1,2020-01-31,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,-1.0,0.0,1335,1326.0,-9.0,0.0,0.0,,,,,,,
23740,1,2020-01-12,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",1030,-1.0,0.0,1150,1134.0,-16.0,0.0,0.0,,,,,,,
23746,1,2020-01-16,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,-4.0,0.0,1335,1336.0,1.0,1.0,0.0,,,,,,,
23767,1,2020-01-22,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,-7.0,0.0,1335,1319.0,-16.0,0.0,0.0,,,,,,,
23925,1,2020-01-09,YV,CLE,"Cleveland, OH",IAH,"Houston, TX",1500,-3.0,0.0,1724,1723.0,-1.0,0.0,0.0,,,,,,,
24021,1,2020-01-30,YV,CLE,"Cleveland, OH",IAH,"Houston, TX",1500,-9.0,0.0,1724,1701.0,-23.0,0.0,0.0,,,,,,,
24062,1,2020-01-19,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,-4.0,0.0,1335,1316.0,-19.0,0.0,0.0,,,,,,,
24246,1,2020-01-21,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,-7.0,0.0,1335,1344.0,9.0,9.0,0.0,,,,,,,
24662,1,2020-01-05,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",1945,-5.0,0.0,2105,2042.0,-23.0,0.0,0.0,,,,,,,
24903,1,2020-01-29,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",600,-5.0,0.0,722,707.0,-15.0,0.0,0.0,,,,,,,
25030,1,2020-01-04,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",1433,-2.0,0.0,1815,1824.0,9.0,9.0,0.0,,,,,,,
25070,1,2020-01-25,YV,IAD,"Washington, DC",CLE,"Cleveland, OH",1720,-8.0,0.0,1845,1831.0,-14.0,0.0,0.0,,,,,,,
25235,1,2020-01-25,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",1945,0.0,0.0,2104,2106.0,2.0,2.0,0.0,,,,,,,
25341,1,2020-01-17,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,-6.0,0.0,1335,1308.0,-27.0,0.0,0.0,,,,,,,
25486,1,2020-01-08,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",600,-6.0,0.0,722,705.0,-17.0,0.0,0.0,,,,,,,
25558,1,2020-01-31,YV,CLE,"Cleveland, OH",IAH,"Houston, TX",1500,-1.0,0.0,1724,1709.0,-15.0,0.0,0.0,,,,,,,
25633,1,2020-01-01,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",600,-1.0,0.0,724,704.0,-20.0,0.0,0.0,,,,,,,
25671,1,2020-01-22,YV,CLE,"Cleveland, OH",IAH,"Houston, TX",1500,-2.0,0.0,1724,1723.0,-1.0,0.0,0.0,,,,,,,
25778,1,2020-01-23,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,90.0,90.0,1335,1447.0,72.0,72.0,0.0,,72.0,0.0,0.0,0.0,0.0,
25880,1,2020-01-02,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",1945,-8.0,0.0,2105,2037.0,-28.0,0.0,0.0,,,,,,,
25930,1,2020-01-12,YV,CLE,"Cleveland, OH",IAH,"Houston, TX",1500,-9.0,0.0,1724,1704.0,-20.0,0.0,0.0,,,,,,,
25939,1,2020-01-08,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,-3.0,0.0,1335,1320.0,-15.0,0.0,0.0,,,,,,,
25977,1,2020-01-12,YV,IAD,"Washington, DC",CLE,"Cleveland, OH",830,5.0,5.0,951,951.0,0.0,0.0,0.0,,,,,,,
26104,1,2020-01-03,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",1945,1.0,1.0,2105,2049.0,-16.0,0.0,0.0,,,,,,,
39537,1,2020-01-07,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",1750,-4.0,0.0,1926,1908.0,-18.0,0.0,0.0,,,,,,,
39538,1,2020-01-14,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",1750,-5.0,0.0,1926,1911.0,-15.0,0.0,0.0,,,,,,,
39539,1,2020-01-21,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",1750,-2.0,0.0,1926,1914.0,-12.0,0.0,0.0,,,,,,,
39540,1,2020-01-28,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",1750,-5.0,0.0,1926,1914.0,-12.0,0.0,0.0,,,,,,,
40057,1,2020-01-01,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",1721,-4.0,0.0,1857,1843.0,-14.0,0.0,0.0,,,,,,,
40058,1,2020-01-02,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",1721,-4.0,0.0,1857,1844.0,-13.0,0.0,0.0,,,,,,,
40059,1,2020-01-03,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",1721,8.0,8.0,1857,1845.0,-12.0,0.0,0.0,,,,,,,
40060,1,2020-01-04,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",1721,15.0,15.0,1857,1903.0,6.0,6.0,0.0,,,,,,,
40061,1,2020-01-06,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",1721,5.0,5.0,1857,1853.0,-4.0,0.0,0.0,,,,,,,
45339,1,2020-01-08,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,-7.0,0.0,13,2359.0,-14.0,0.0,0.0,,,,,,,
45340,1,2020-01-09,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,-5.0,0.0,13,2355.0,-18.0,0.0,0.0,,,,,,,
45341,1,2020-01-10,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,-8.0,0.0,13,2354.0,-19.0,0.0,0.0,,,,,,,
45342,1,2020-01-11,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,2.0,2.0,13,2357.0,-16.0,0.0,0.0,,,,,,,
45343,1,2020-01-12,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,52.0,52.0,13,48.0,35.0,35.0,0.0,,35.0,0.0,0.0,0.0,0.0,
45344,1,2020-01-13,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,-10.0,0.0,13,19.0,6.0,6.0,0.0,,,,,,,
45345,1,2020-01-15,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,-12.0,0.0,13,2347.0,-26.0,0.0,0.0,,,,,,,
45346,1,2020-01-16,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,-6.0,0.0,13,31.0,18.0,18.0,0.0,,0.0,0.0,18.0,0.0,0.0,
45347,1,2020-01-17,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,-7.0,0.0,13,2354.0,-19.0,0.0,0.0,,,,,,,
45348,1,2020-01-18,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,-2.0,0.0,13,5.0,-8.0,0.0,0.0,,,,,,,
45349,1,2020-01-19,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,0.0,0.0,13,12.0,-1.0,0.0,0.0,,,,,,,
45350,1,2020-01-20,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,-8.0,0.0,13,2352.0,-21.0,0.0,0.0,,,,,,,
45351,1,2020-01-22,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,-9.0,0.0,13,2356.0,-17.0,0.0,0.0,,,,,,,
45352,1,2020-01-23,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,-4.0,0.0,13,2355.0,-18.0,0.0,0.0,,,,,,,
45353,1,2020-01-24,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,14.0,14.0,13,10.0,-3.0,0.0,0.0,,,,,,,
45354,1,2020-01-25,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,0.0,0.0,13,11.0,-2.0,0.0,0.0,,,,,,,
45355,1,2020-01-26,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,60.0,60.0,13,59.0,46.0,46.0,0.0,,46.0,0.0,0.0,0.0,0.0,
45356,1,2020-01-27,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,5.0,5.0,13,13.0,0.0,0.0,0.0,,,,,,,
45357,1,2020-01-29,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,-8.0,0.0,13,2346.0,-27.0,0.0,0.0,,,,,,,
45358,1,2020-01-30,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,-6.0,0.0,13,4.0,-9.0,0.0,0.0,,,,,,,
45359,1,2020-01-31,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2235,-5.0,0.0,13,9.0,-4.0,0.0,0.0,,,,,,,
54282,1,2020-01-01,AA,CLE,"Cleveland, OH",CLT,"Charlotte, NC",634,-9.0,0.0,822,743.0,-39.0,0.0,0.0,,,,,,,
54283,1,2020-01-02,AA,CLE,"Cleveland, OH",CLT,"Charlotte, NC",634,-5.0,0.0,822,810.0,-12.0,0.0,0.0,,,,,,,
54284,1,2020-01-03,AA,CLE,"Cleveland, OH",CLT,"Charlotte, NC",634,-6.0,0.0,822,826.0,4.0,4.0,0.0,,,,,,,
54285,1,2020-01-05,AA,CLE,"Cleveland, OH",CLT,"Charlotte, NC",634,-7.0,0.0,822,805.0,-17.0,0.0,0.0,,,,,,,
54286,1,2020-01-06,AA,CLE,"Cleveland, OH",CLT,"Charlotte, NC",634,-4.0,0.0,822,832.0,10.0,10.0,0.0,,,,,,,
54634,1,2020-01-13,F9,CLE,"Cleveland, OH",TPA,"Tampa, FL",1815,-5.0,0.0,2059,2027.0,-32.0,0.0,0.0,,,,,,,
54636,1,2020-01-13,F9,CLE,"Cleveland, OH",PHX,"Phoenix, AZ",732,87.0,87.0,1024,1137.0,73.0,73.0,0.0,,73.0,0.0,0.0,0.0,0.0,
54679,1,2020-01-13,F9,PHX,"Phoenix, AZ",CLE,"Cleveland, OH",1124,5.0,5.0,1718,1703.0,-15.0,0.0,0.0,,,,,,,
54680,1,2020-01-13,F9,CLE,"Cleveland, OH",MCO,"Orlando, FL",1902,-10.0,0.0,2138,2112.0,-26.0,0.0,0.0,,,,,,,
54712,1,2020-01-13,F9,CLE,"Cleveland, OH",RSW,"Fort Myers, FL",600,-17.0,0.0,857,841.0,-16.0,0.0,0.0,,,,,,,
54719,1,2020-01-13,F9,TPA,"Tampa, FL",CLE,"Cleveland, OH",2218,77.0,77.0,58,149.0,51.0,51.0,0.0,,0.0,0.0,0.0,0.0,51.0,
54790,1,2020-01-13,F9,LAS,"Las Vegas, NV",CLE,"Cleveland, OH",2339,-8.0,0.0,636,610.0,-26.0,0.0,0.0,,,,,,,
54814,1,2020-01-13,F9,MCO,"Orlando, FL",CLE,"Cleveland, OH",542,-8.0,0.0,819,751.0,-28.0,0.0,0.0,,,,,,,
54815,1,2020-01-13,F9,CLE,"Cleveland, OH",MCO,"Orlando, FL",935,-10.0,0.0,1212,1154.0,-18.0,0.0,0.0,,,,,,,
54816,1,2020-01-13,F9,MCO,"Orlando, FL",CLE,"Cleveland, OH",1302,-1.0,0.0,1541,1527.0,-14.0,0.0,0.0,,,,,,,
54817,1,2020-01-13,F9,CLE,"Cleveland, OH",PBI,"West Palm Beach/Palm Beach, FL",1636,-10.0,0.0,1938,1909.0,-29.0,0.0,0.0,,,,,,,
54818,1,2020-01-13,F9,PBI,"West Palm Beach/Palm Beach, FL",CLE,"Cleveland, OH",2023,-25.0,0.0,2310,2227.0,-43.0,0.0,0.0,,,,,,,
