"FL_DATE","OP_UNIQUE_CARRIER","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","CRS_DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","CANCELLED","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2017-12-07,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","2330",-4.00,0.00,"0149",-38.00,0.00,0.00,,,,,,
2017-12-07,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","2150",-1.00,0.00,"0222",6.00,6.00,0.00,,,,,,
2017-12-07,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1645",-5.00,0.00,"1852",-37.00,0.00,0.00,,,,,,
2017-12-07,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0050",-9.00,0.00,"0525",10.00,10.00,0.00,,,,,,
2017-12-07,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0802",4.00,4.00,"1248",14.00,14.00,0.00,,,,,,
2017-12-07,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2125",-6.00,0.00,"2350",-26.00,0.00,0.00,,,,,,
2017-12-07,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","1945",-6.00,0.00,"2206",-31.00,0.00,0.00,,,,,,
2017-12-07,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2315",-6.00,0.00,"0129",-32.00,0.00,0.00,,,,,,
2017-12-07,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2355",-3.00,0.00,"0207",-34.00,0.00,0.00,,,,,,
2017-12-07,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","1345",-7.00,0.00,"1610",-24.00,0.00,0.00,,,,,,
2017-12-07,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","1747",-16.00,0.00,"2224",-9.00,0.00,0.00,,,,,,
2017-12-07,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","0620",28.00,28.00,"1140",35.00,35.00,0.00,0.00,0.00,7.00,28.00,0.00,
2017-12-07,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1850",26.00,26.00,"2140",12.00,12.00,0.00,,,,,,
2017-12-07,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","0126",-10.00,0.00,"0555",-14.00,0.00,0.00,,,,,,
2017-12-07,"AS","PDX","Portland, OR","ANC","Anchorage, AK","0835",-11.00,0.00,"1051",-40.00,0.00,0.00,,,,,,
2017-12-07,"AS","ANC","Anchorage, AK","PDX","Portland, OR","0030",-3.00,0.00,"0509",2.00,2.00,0.00,,,,,,
2017-12-07,"AS","ANC","Anchorage, AK","PDX","Portland, OR","1150",-4.00,0.00,"1626",0.00,0.00,0.00,,,,,,
2017-12-07,"AS","PDX","Portland, OR","ANC","Anchorage, AK","2205",-5.00,0.00,"0017",-41.00,0.00,0.00,,,,,,
2017-12-07,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0125",-5.00,0.00,"0547",-8.00,0.00,0.00,,,,,,
2017-12-07,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1755",-5.00,0.00,"2014",-34.00,0.00,0.00,,,,,,
2017-12-07,"AS","ANC","Anchorage, AK","LAX","Los Angeles, CA","2315",-8.00,0.00,"0545",9.00,9.00,0.00,,,,,,
2017-12-07,"AS","ANC","Anchorage, AK","OME","Nome, AK","1000",-7.00,0.00,"1118",-29.00,0.00,0.00,,,,,,
2017-12-07,"AS","OME","Nome, AK","ANC","Anchorage, AK","1237",-27.00,0.00,"1339",-29.00,0.00,0.00,,,,,,
2017-12-07,"AS","OME","Nome, AK","ANC","Anchorage, AK","2029",10.00,10.00,"2201",1.00,1.00,0.00,,,,,,
2017-12-07,"AS","OTZ","Kotzebue, AK","OME","Nome, AK","1856",-20.00,0.00,"1919",-18.00,0.00,0.00,,,,,,
2017-12-07,"AS","ANC","Anchorage, AK","OTZ","Kotzebue, AK","1620",-5.00,0.00,"1740",-28.00,0.00,0.00,,,,,,
2017-12-07,"AS","OTZ","Kotzebue, AK","ANC","Anchorage, AK","0834",-14.00,0.00,"0958",-3.00,0.00,0.00,,,,,,
2017-12-07,"AS","ANC","Anchorage, AK","OTZ","Kotzebue, AK","0600",-8.00,0.00,"0732",-16.00,0.00,0.00,,,,,,
2017-12-07,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","0545",13.00,13.00,"0722",30.00,30.00,0.00,0.00,0.00,17.00,13.00,0.00,
2017-12-07,"AS","ANC","Anchorage, AK","FAI","Fairbanks, AK","2309",-14.00,0.00,"2348",-24.00,0.00,0.00,,,,,,
2017-12-07,"AS","JNU","Juneau, AK","SEA","Seattle, WA","0515",-6.00,0.00,"0842",3.00,3.00,0.00,,,,,,
2017-12-07,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","2245",-16.00,0.00,"0018",-5.00,0.00,0.00,,,,,,
2017-12-07,"AS","LAX","Los Angeles, CA","ANC","Anchorage, AK","2355",-17.00,0.00,"0341",-72.00,0.00,0.00,,,,,,
2017-12-07,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1210",-3.00,0.00,"1439",-15.00,0.00,0.00,,,,,,
2017-12-07,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","1153",-5.00,0.00,"1317",17.00,17.00,0.00,0.00,0.00,17.00,0.00,0.00,
2017-12-07,"AS","ANC","Anchorage, AK","FAI","Fairbanks, AK","1455",-13.00,0.00,"1549",-9.00,0.00,0.00,,,,,,
2017-12-07,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","1700",-7.00,0.00,"1756",-10.00,0.00,0.00,,,,,,
2017-12-07,"AS","ANC","Anchorage, AK","FAI","Fairbanks, AK","0950",-8.00,0.00,"1028",-25.00,0.00,0.00,,,,,,
2017-12-07,"AS","ANC","Anchorage, AK","OGG","Kahului, HI","0820",-10.00,0.00,"1318",-20.00,0.00,0.00,,,,,,
2017-12-07,"AS","ANC","Anchorage, AK","HNL","Honolulu, HI","1625",-9.00,0.00,"2112",-41.00,0.00,0.00,,,,,,
2017-12-07,"AS","HNL","Honolulu, HI","ANC","Anchorage, AK","2345",12.00,12.00,"0705",-10.00,0.00,0.00,,,,,,
2017-12-07,"DL","ANC","Anchorage, AK","SEA","Seattle, WA","1515",-7.00,0.00,"1941",-12.00,0.00,0.00,,,,,,
2017-12-07,"DL","SEA","Seattle, WA","ANC","Anchorage, AK","1145",-5.00,0.00,"1349",-43.00,0.00,0.00,,,,,,
2017-12-07,"DL","SEA","Seattle, WA","FAI","Fairbanks, AK","1959",-3.00,0.00,"2237",-26.00,0.00,0.00,,,,,,
2017-12-07,"UA","ANC","Anchorage, AK","DEN","Denver, CO","2325",3.00,3.00,"0656",10.00,10.00,0.00,,,,,,
2017-12-07,"UA","DEN","Denver, CO","ANC","Anchorage, AK","1145",17.00,17.00,"1522",-14.00,0.00,0.00,,,,,,
2017-12-08,"DL","ANC","Anchorage, AK","SEA","Seattle, WA","0600",-5.00,0.00,"1052",9.00,9.00,0.00,,,,,,
2017-12-08,"DL","SEA","Seattle, WA","ANC","Anchorage, AK","2115",38.00,38.00,"0011",5.00,5.00,0.00,,,,,,
2017-12-08,"DL","ANC","Anchorage, AK","SEA","Seattle, WA","0055",-8.00,0.00,"0532",-1.00,0.00,0.00,,,,,,
2017-12-08,"DL","FAI","Fairbanks, AK","SEA","Seattle, WA","0100",-2.00,0.00,"0547",-14.00,0.00,0.00,,,,,,
2017-12-08,"DL","ANC","Anchorage, AK","MSP","Minneapolis, MN","2150",10.00,10.00,"0623",9.00,9.00,0.00,,,,,,
2017-12-08,"DL","MSP","Minneapolis, MN","ANC","Anchorage, AK","1730",42.00,42.00,"2112",18.00,18.00,0.00,18.00,0.00,0.00,0.00,0.00,
2017-12-08,"DL","SEA","Seattle, WA","ANC","Anchorage, AK","1530",0.00,0.00,"1750",-26.00,0.00,0.00,,,,,,
2017-12-08,"DL","ANC","Anchorage, AK","SEA","Seattle, WA","1515",-2.00,0.00,"1945",-8.00,0.00,0.00,,,,,,
2017-12-08,"DL","SEA","Seattle, WA","ANC","Anchorage, AK","1145",5.00,5.00,"1405",-27.00,0.00,0.00,,,,,,
2017-12-08,"DL","SEA","Seattle, WA","FAI","Fairbanks, AK","1959",32.00,32.00,"2301",-2.00,0.00,0.00,,,,,,
2017-12-08,"UA","ANC","Anchorage, AK","DEN","Denver, CO","2325",-2.00,0.00,"0636",-10.00,0.00,0.00,,,,,,
2017-12-08,"UA","DEN","Denver, CO","ANC","Anchorage, AK","1145",-6.00,0.00,"1456",-40.00,0.00,0.00,,,,,,
2017-12-08,"AS","ADQ","Kodiak, AK","ANC","Anchorage, AK","1655",-4.00,0.00,"1757",3.00,3.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","BET","Bethel, AK","0605",-10.00,0.00,"0720",-6.00,0.00,0.00,,,,,,
2017-12-08,"AS","BET","Bethel, AK","ANC","Anchorage, AK","0810",-14.00,0.00,"0903",-15.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","BET","Bethel, AK","1015",0.00,0.00,"1132",-3.00,0.00,0.00,,,,,,
2017-12-08,"AS","BET","Bethel, AK","ANC","Anchorage, AK","1225",-8.00,0.00,"1332",0.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","BET","Bethel, AK","1849",-4.00,0.00,"2013",4.00,4.00,0.00,,,,,,
2017-12-08,"AS","BET","Bethel, AK","ANC","Anchorage, AK","2052",16.00,16.00,"2225",26.00,26.00,0.00,0.00,0.00,10.00,16.00,0.00,
2017-12-08,"AS","ANC","Anchorage, AK","ADQ","Kodiak, AK","0605",-19.00,0.00,"0654",-10.00,0.00,0.00,,,,,,
2017-12-08,"AS","ADQ","Kodiak, AK","ANC","Anchorage, AK","0755",-20.00,0.00,"0829",-20.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","ADQ","Kodiak, AK","1508",-15.00,0.00,"1600",-7.00,0.00,0.00,,,,,,
2017-12-08,"AS","SCC","Deadhorse, AK","BRW","Barrow, AK","1725",-18.00,0.00,"1751",-22.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","SCC","Deadhorse, AK","1447",0.00,0.00,"1618",-12.00,0.00,0.00,,,,,,
2017-12-08,"AS","BRW","Barrow, AK","ANC","Anchorage, AK","1909",-9.00,0.00,"2052",-6.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","SCC","Deadhorse, AK","0732",85.00,85.00,"",,,0.00,,,,,,
2017-12-08,"AS","SCC","Deadhorse, AK","BRW","Barrow, AK","1010",,,"",,,1.00,,,,,,
2017-12-08,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","1413",-8.00,0.00,"1518",4.00,4.00,0.00,,,,,,
2017-12-08,"AS","BRW","Barrow, AK","FAI","Fairbanks, AK","1154",-7.00,0.00,"1314",-3.00,0.00,0.00,,,,,,
2017-12-08,"AS","JNU","Juneau, AK","KTN","Ketchikan, AK","0750",-9.00,0.00,"0857",2.00,2.00,0.00,,,,,,
2017-12-08,"AS","KTN","Ketchikan, AK","SEA","Seattle, WA","0953",-21.00,0.00,"1226",-19.00,0.00,0.00,,,,,,
2017-12-08,"AS","JNU","Juneau, AK","YAK","Yakutat, AK","0958",-12.00,0.00,"1103",4.00,4.00,0.00,,,,,,
2017-12-08,"AS","CDV","Cordova, AK","ANC","Anchorage, AK","1324",19.00,19.00,"1421",9.00,9.00,0.00,,,,,,
2017-12-08,"AS","SEA","Seattle, WA","JNU","Juneau, AK","0729",-3.00,0.00,"0848",-16.00,0.00,0.00,,,,,,
2017-12-08,"AS","YAK","Yakutat, AK","CDV","Cordova, AK","1144",25.00,25.00,"1250",13.00,13.00,0.00,,,,,,
2017-12-08,"AS","KTN","Ketchikan, AK","SEA","Seattle, WA","1351",-10.00,0.00,"1634",-9.00,0.00,0.00,,,,,,
2017-12-08,"AS","JNU","Juneau, AK","SIT","Sitka, AK","1023",-16.00,0.00,"1115",6.00,6.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","0741",-4.00,0.00,"0918",-1.00,0.00,0.00,,,,,,
2017-12-08,"AS","SIT","Sitka, AK","KTN","Ketchikan, AK","1200",-4.00,0.00,"1242",-6.00,0.00,0.00,,,,,,
2017-12-08,"AS","JNU","Juneau, AK","PSG","Petersburg, AK","1332",14.00,14.00,"1442",25.00,25.00,0.00,14.00,0.00,11.00,0.00,0.00,
2017-12-08,"AS","PSG","Petersburg, AK","WRG","Wrangell, AK","1514",-15.00,0.00,"1535",-3.00,0.00,0.00,,,,,,
2017-12-08,"AS","WRG","Wrangell, AK","KTN","Ketchikan, AK","1623",-14.00,0.00,"1647",-8.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","1105",-9.00,0.00,"1227",-16.00,0.00,0.00,,,,,,
2017-12-08,"AS","KTN","Ketchikan, AK","SEA","Seattle, WA","1744",-8.00,0.00,"2041",5.00,5.00,0.00,,,,,,
2017-12-08,"AS","WRG","Wrangell, AK","PSG","Petersburg, AK","1056",-25.00,0.00,"1059",-20.00,0.00,0.00,,,,,,
2017-12-08,"AS","KTN","Ketchikan, AK","WRG","Wrangell, AK","0925",-14.00,0.00,"0950",-21.00,0.00,0.00,,,,,,
2017-12-08,"AS","PSG","Petersburg, AK","JNU","Juneau, AK","1204",-26.00,0.00,"1222",-27.00,0.00,0.00,,,,,,
2017-12-08,"AS","JNU","Juneau, AK","ANC","Anchorage, AK","1344",3.00,3.00,"1533",6.00,6.00,0.00,,,,,,
2017-12-08,"AS","SEA","Seattle, WA","KTN","Ketchikan, AK","0739",-11.00,0.00,"0834",-8.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","CDV","Cordova, AK","1524",-4.00,0.00,"1617",2.00,2.00,0.00,,,,,,
2017-12-08,"AS","CDV","Cordova, AK","YAK","Yakutat, AK","1704",-11.00,0.00,"1742",-12.00,0.00,0.00,,,,,,
2017-12-08,"AS","JNU","Juneau, AK","SEA","Seattle, WA","2020",-12.00,0.00,"2327",-20.00,0.00,0.00,,,,,,
2017-12-08,"AS","YAK","Yakutat, AK","JNU","Juneau, AK","1842",-22.00,0.00,"1903",-26.00,0.00,0.00,,,,,,
2017-12-08,"AS","SEA","Seattle, WA","KTN","Ketchikan, AK","1530",-5.00,0.00,"1620",-10.00,0.00,0.00,,,,,,
2017-12-08,"AS","JNU","Juneau, AK","ANC","Anchorage, AK","2050",-17.00,0.00,"2213",-16.00,0.00,0.00,,,,,,
2017-12-08,"AS","KTN","Ketchikan, AK","SIT","Sitka, AK","1720",-11.00,0.00,"1815",-7.00,0.00,0.00,,,,,,
2017-12-08,"AS","SIT","Sitka, AK","JNU","Juneau, AK","1907",-16.00,0.00,"1925",-25.00,0.00,0.00,,,,,,
2017-12-08,"AS","SEA","Seattle, WA","KTN","Ketchikan, AK","1915",-4.00,0.00,"2008",-8.00,0.00,0.00,,,,,,
2017-12-08,"AS","KTN","Ketchikan, AK","JNU","Juneau, AK","2115",-30.00,0.00,"2156",-21.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","2005",0.00,0.00,"2147",4.00,4.00,0.00,,,,,,
2017-12-08,"AS","JNU","Juneau, AK","SIT","Sitka, AK","2247",-14.00,0.00,"2312",-21.00,0.00,0.00,,,,,,
2017-12-08,"AS","JNU","Juneau, AK","ANC","Anchorage, AK","0736",-22.00,0.00,"0859",-20.00,0.00,0.00,,,,,,
2017-12-08,"AS","SIT","Sitka, AK","JNU","Juneau, AK","0600",-11.00,0.00,"0624",-17.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1100",-10.00,0.00,"1521",-2.00,0.00,0.00,,,,,,
2017-12-08,"AS","SEA","Seattle, WA","JNU","Juneau, AK","1030",178.00,178.00,"1440",155.00,155.00,0.00,155.00,0.00,0.00,0.00,0.00,
2017-12-08,"AS","JNU","Juneau, AK","SEA","Seattle, WA","1319",168.00,168.00,"1930",169.00,169.00,0.00,32.00,0.00,1.00,0.00,136.00,
2017-12-08,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1000",-9.00,0.00,"1434",2.00,2.00,0.00,,,,,,
2017-12-08,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","0555",1.00,1.00,"0846",-5.00,0.00,0.00,,,,,,
2017-12-08,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","0735",6.00,6.00,"1006",-18.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1620",-7.00,0.00,"2118",31.00,31.00,0.00,0.00,0.00,31.00,0.00,0.00,
2017-12-08,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1405",5.00,5.00,"1852",22.00,22.00,0.00,0.00,0.00,22.00,0.00,0.00,
2017-12-08,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1040",12.00,12.00,"1325",-1.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1915",-8.00,0.00,"2333",-1.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0500",-7.00,0.00,"1307",,,0.00,,,,,,
2017-12-08,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1405",-1.00,0.00,"1632",-18.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0600",-2.00,0.00,"1109",33.00,33.00,0.00,0.00,0.00,33.00,0.00,0.00,
2017-12-08,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1945",43.00,43.00,"2252",24.00,24.00,0.00,24.00,0.00,0.00,0.00,0.00,
2017-12-08,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2200",-8.00,0.00,"0010",-38.00,0.00,0.00,,,,,,
2017-12-08,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","2330",11.00,11.00,"0159",-28.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","2150",-3.00,0.00,"0213",-1.00,0.00,0.00,,,,,,
2017-12-08,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1645",-4.00,0.00,"1856",-33.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0050",-9.00,0.00,"0533",18.00,18.00,0.00,0.00,0.00,18.00,0.00,0.00,
2017-12-08,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0802",-11.00,0.00,"1301",27.00,27.00,0.00,0.00,0.00,27.00,0.00,0.00,
2017-12-08,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2125",-3.00,0.00,"0007",-9.00,0.00,0.00,,,,,,
2017-12-08,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","1945",-3.00,0.00,"2221",-16.00,0.00,0.00,,,,,,
2017-12-08,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2315",-1.00,0.00,"0133",-28.00,0.00,0.00,,,,,,
2017-12-08,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2355",12.00,12.00,"0227",-14.00,0.00,0.00,,,,,,
2017-12-08,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","1345",12.00,12.00,"1636",2.00,2.00,0.00,,,,,,
2017-12-08,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","1747",-9.00,0.00,"2226",-7.00,0.00,0.00,,,,,,
2017-12-08,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","0620",-8.00,0.00,"1107",2.00,2.00,0.00,,,,,,
2017-12-08,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","0126",-1.00,0.00,"0624",15.00,15.00,0.00,0.00,0.00,15.00,0.00,0.00,
2017-12-08,"AS","PDX","Portland, OR","ANC","Anchorage, AK","0835",-13.00,0.00,"1045",-46.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","PDX","Portland, OR","0030",-5.00,0.00,"0508",1.00,1.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","PDX","Portland, OR","1150",-7.00,0.00,"1621",-5.00,0.00,0.00,,,,,,
2017-12-08,"AS","PDX","Portland, OR","ANC","Anchorage, AK","2205",0.00,0.00,"0039",-19.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0125",-10.00,0.00,"0607",12.00,12.00,0.00,,,,,,
2017-12-08,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1755",8.00,8.00,"2038",-10.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","LAX","Los Angeles, CA","2315",-8.00,0.00,"0540",4.00,4.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","OME","Nome, AK","1000",-6.00,0.00,"1128",-19.00,0.00,0.00,,,,,,
2017-12-08,"AS","OME","Nome, AK","ANC","Anchorage, AK","1237",-17.00,0.00,"1347",-21.00,0.00,0.00,,,,,,
2017-12-08,"AS","OME","Nome, AK","ANC","Anchorage, AK","2029",-14.00,0.00,"2138",-22.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","OTZ","Kotzebue, AK","1620",-2.00,0.00,"1746",-22.00,0.00,0.00,,,,,,
2017-12-08,"AS","OTZ","Kotzebue, AK","OME","Nome, AK","1856",-5.00,0.00,"1931",-6.00,0.00,0.00,,,,,,
2017-12-08,"AS","OTZ","Kotzebue, AK","ANC","Anchorage, AK","0834",-12.00,0.00,"0951",-10.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0215",0.00,0.00,"0658",12.00,12.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","OTZ","Kotzebue, AK","0600",-1.00,0.00,"0744",-4.00,0.00,0.00,,,,,,
2017-12-08,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","0545",-6.00,0.00,"0710",18.00,18.00,0.00,0.00,0.00,18.00,0.00,0.00,
2017-12-08,"AS","ANC","Anchorage, AK","FAI","Fairbanks, AK","2309",-8.00,0.00,"0001",-11.00,0.00,0.00,,,,,,
2017-12-08,"AS","JNU","Juneau, AK","SEA","Seattle, WA","0515",-14.00,0.00,"0838",-1.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","2245",-10.00,0.00,"0012",-11.00,0.00,0.00,,,,,,
2017-12-08,"AS","LAX","Los Angeles, CA","ANC","Anchorage, AK","2355",-4.00,0.00,"0401",-52.00,0.00,0.00,,,,,,
2017-12-08,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1210",4.00,4.00,"1454",0.00,0.00,0.00,,,,,,
2017-12-08,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","1153",-11.00,0.00,"1248",-12.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","FAI","Fairbanks, AK","1455",-5.00,0.00,"1550",-8.00,0.00,0.00,,,,,,
2017-12-08,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","1700",-2.00,0.00,"1802",-4.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","FAI","Fairbanks, AK","0950",-4.00,0.00,"1048",-5.00,0.00,0.00,,,,,,
2017-12-08,"AS","OGG","Kahului, HI","ANC","Anchorage, AK","1605",-8.00,0.00,"2229",-38.00,0.00,0.00,,,,,,
2017-12-08,"AS","ANC","Anchorage, AK","KOA","Kona, HI","1525",-10.00,0.00,"2045",-5.00,0.00,0.00,,,,,,
2017-12-09,"DL","SEA","Seattle, WA","ANC","Anchorage, AK","1700",-7.00,0.00,"1907",-34.00,0.00,0.00,,,,,,
2017-12-09,"DL","ANC","Anchorage, AK","SEA","Seattle, WA","1515",73.00,73.00,"2102",73.00,73.00,0.00,8.00,0.00,0.00,0.00,65.00,
2017-12-09,"DL","SEA","Seattle, WA","ANC","Anchorage, AK","1145",104.00,104.00,"1540",73.00,73.00,0.00,0.00,18.00,0.00,0.00,55.00,
2017-12-09,"DL","SEA","Seattle, WA","FAI","Fairbanks, AK","1959",-8.00,0.00,"2212",-51.00,0.00,0.00,,,,,,
2017-12-09,"AS","ADQ","Kodiak, AK","ANC","Anchorage, AK","1655",-6.00,0.00,"1737",-17.00,0.00,0.00,,,,,,
2017-12-09,"AS","ANC","Anchorage, AK","BET","Bethel, AK","1015",-8.00,0.00,"1128",-7.00,0.00,0.00,,,,,,
2017-12-09,"AS","BET","Bethel, AK","ANC","Anchorage, AK","1225",-15.00,0.00,"1326",-6.00,0.00,0.00,,,,,,
2017-12-09,"AS","ANC","Anchorage, AK","BET","Bethel, AK","1849",-18.00,0.00,"1941",-28.00,0.00,0.00,,,,,,
2017-12-09,"AS","BET","Bethel, AK","ANC","Anchorage, AK","2052",-21.00,0.00,"2135",-24.00,0.00,0.00,,,,,,
2017-12-09,"AS","ANC","Anchorage, AK","ADQ","Kodiak, AK","1508",-11.00,0.00,"1555",-12.00,0.00,0.00,,,,,,
2017-12-09,"AS","SCC","Deadhorse, AK","BRW","Barrow, AK","1725",-19.00,0.00,"1811",-2.00,0.00,0.00,,,,,,
2017-12-09,"AS","ANC","Anchorage, AK","SCC","Deadhorse, AK","1447",-4.00,0.00,"1624",-6.00,0.00,0.00,,,,,,
2017-12-09,"AS","BRW","Barrow, AK","ANC","Anchorage, AK","1909",-5.00,0.00,"2103",5.00,5.00,0.00,,,,,,
2017-12-09,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","1413",-7.00,0.00,"1504",-10.00,0.00,0.00,,,,,,
2017-12-09,"AS","SCC","Deadhorse, AK","BRW","Barrow, AK","1010",-5.00,0.00,"1057",1.00,1.00,0.00,,,,,,
2017-12-09,"AS","ANC","Anchorage, AK","SCC","Deadhorse, AK","0732",-5.00,0.00,"0908",-7.00,0.00,0.00,,,,,,
2017-12-09,"AS","BRW","Barrow, AK","FAI","Fairbanks, AK","1154",-3.00,0.00,"1313",-4.00,0.00,0.00,,,,,,
2017-12-09,"AS","JNU","Juneau, AK","KTN","Ketchikan, AK","0750",-17.00,0.00,"0829",-26.00,0.00,0.00,,,,,,
2017-12-09,"AS","KTN","Ketchikan, AK","SEA","Seattle, WA","0953",11.00,11.00,"1304",19.00,19.00,0.00,11.00,0.00,8.00,0.00,0.00,
2017-12-09,"AS","YAK","Yakutat, AK","CDV","Cordova, AK","1144",-21.00,0.00,"1209",-28.00,0.00,0.00,,,,,,
2017-12-09,"AS","CDV","Cordova, AK","ANC","Anchorage, AK","1324",-29.00,0.00,"1335",-37.00,0.00,0.00,,,,,,
2017-12-09,"AS","JNU","Juneau, AK","YAK","Yakutat, AK","0958",-18.00,0.00,"1047",-12.00,0.00,0.00,,,,,,
2017-12-09,"AS","SEA","Seattle, WA","JNU","Juneau, AK","0729",-8.00,0.00,"0837",-27.00,0.00,0.00,,,,,,
2017-12-09,"AS","KTN","Ketchikan, AK","SEA","Seattle, WA","1351",-16.00,0.00,"1623",-20.00,0.00,0.00,,,,,,
2017-12-09,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","0741",2.00,2.00,"0917",-2.00,0.00,0.00,,,,,,
2017-12-09,"AS","SIT","Sitka, AK","KTN","Ketchikan, AK","1200",-13.00,0.00,"1246",-2.00,0.00,0.00,,,,,,
2017-12-09,"AS","JNU","Juneau, AK","SIT","Sitka, AK","1023",-14.00,0.00,"1055",-14.00,0.00,0.00,,,,,,
