,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 18
1797,2017-08-05,EV,LGA,"New York, NY",CLE,"Cleveland, OH",1040,-3.0,0.0,1225.0,-12.0,0.0,0.0,,,,,,
1798,2017-08-05,EV,CLE,"Cleveland, OH",LGA,"New York, NY",719,34.0,34.0,926.0,27.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,
1799,2017-08-05,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1051,-5.0,0.0,1314.0,-2.0,0.0,0.0,,,,,,
1800,2017-08-05,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",809,7.0,7.0,1031.0,3.0,3.0,0.0,,,,,,
1801,2017-08-05,NK,LAS,"Las Vegas, NV",CLE,"Cleveland, OH",935,-6.0,0.0,1621.0,-15.0,0.0,0.0,,,,,,
1802,2017-08-05,NK,CLE,"Cleveland, OH",LAS,"Las Vegas, NV",2010,6.0,6.0,2134.0,-1.0,0.0,0.0,,,,,,
1805,2017-08-05,NK,LAX,"Los Angeles, CA",CLE,"Cleveland, OH",2306,5.0,5.0,619.0,-16.0,0.0,0.0,,,,,,
1806,2017-08-05,NK,CLE,"Cleveland, OH",LAX,"Los Angeles, CA",1731,-12.0,0.0,1910.0,-22.0,0.0,0.0,,,,,,
1807,2017-08-05,WN,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1110,12.0,12.0,1312.0,12.0,12.0,0.0,,,,,,
1810,2017-08-05,WN,BNA,"Nashville, TN",CLE,"Cleveland, OH",1130,-1.0,0.0,1348.0,-7.0,0.0,0.0,,,,,,
1811,2017-08-05,WN,BNA,"Nashville, TN",CLE,"Cleveland, OH",1940,16.0,16.0,2226.0,21.0,21.0,0.0,1.0,0.0,5.0,0.0,15.0,
1815,2017-08-05,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",1330,18.0,18.0,1501.0,16.0,16.0,0.0,15.0,0.0,0.0,0.0,1.0,
1816,2017-08-05,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",2150,0.0,0.0,2303.0,-2.0,0.0,0.0,,,,,,
1820,2017-08-05,WN,CLE,"Cleveland, OH",ATL,"Atlanta, GA",1330,14.0,14.0,1530.0,10.0,10.0,0.0,,,,,,
1821,2017-08-05,WN,CLE,"Cleveland, OH",BNA,"Nashville, TN",740,-1.0,0.0,806.0,-4.0,0.0,0.0,,,,,,
1822,2017-08-05,WN,CLE,"Cleveland, OH",BNA,"Nashville, TN",1510,50.0,50.0,1626.0,46.0,46.0,0.0,4.0,0.0,0.0,0.0,42.0,
1823,2017-08-05,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",630,135.0,135.0,953.0,128.0,128.0,0.0,128.0,0.0,0.0,0.0,0.0,
1824,2017-08-05,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",1435,1.0,1.0,1542.0,-8.0,0.0,0.0,,,,,,
1825,2017-08-05,WN,CLE,"Cleveland, OH",DEN,"Denver, CO",1050,-3.0,0.0,1159.0,-1.0,0.0,0.0,,,,,,
1826,2017-08-05,WN,CLE,"Cleveland, OH",LAS,"Las Vegas, NV",600,1.0,1.0,724.0,-1.0,0.0,0.0,,,,,,
1827,2017-08-05,WN,CLE,"Cleveland, OH",LAS,"Las Vegas, NV",1850,4.0,4.0,2008.0,-7.0,0.0,0.0,,,,,,
1828,2017-08-05,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",645,4.0,4.0,657.0,-3.0,0.0,0.0,,,,,,
1829,2017-08-05,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1520,22.0,22.0,1554.0,19.0,19.0,0.0,5.0,0.0,0.0,0.0,14.0,
1830,2017-08-05,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1810,3.0,3.0,1818.0,-7.0,0.0,0.0,,,,,,
1831,2017-08-05,WN,CLE,"Cleveland, OH",PHX,"Phoenix, AZ",1750,2.0,2.0,1909.0,4.0,4.0,0.0,,,,,,
1832,2017-08-05,WN,CLE,"Cleveland, OH",STL,"St. Louis, MO",750,-1.0,0.0,817.0,-8.0,0.0,0.0,,,,,,
1870,2017-08-05,WN,DEN,"Denver, CO",CLE,"Cleveland, OH",1600,35.0,35.0,2107.0,22.0,22.0,0.0,2.0,0.0,0.0,0.0,20.0,
1875,2017-08-05,WN,LAS,"Las Vegas, NV",CLE,"Cleveland, OH",1640,52.0,52.0,15.0,40.0,40.0,0.0,2.0,0.0,0.0,0.0,38.0,
1876,2017-08-05,WN,LAS,"Las Vegas, NV",CLE,"Cleveland, OH",1020,21.0,21.0,1720.0,0.0,0.0,0.0,,,,,,
1884,2017-08-05,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",1455,0.0,0.0,1656.0,-9.0,0.0,0.0,,,,,,
1885,2017-08-05,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",2205,30.0,30.0,38.0,23.0,23.0,0.0,5.0,0.0,0.0,0.0,18.0,
1886,2017-08-05,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",755,-1.0,0.0,955.0,-10.0,0.0,0.0,,,,,,
1892,2017-08-05,WN,PHX,"Phoenix, AZ",CLE,"Cleveland, OH",1110,-3.0,0.0,1801.0,-4.0,0.0,0.0,,,,,,
1897,2017-08-05,WN,STL,"St. Louis, MO",CLE,"Cleveland, OH",1200,45.0,45.0,1511.0,46.0,46.0,0.0,45.0,0.0,1.0,0.0,0.0,
1905,2017-08-05,AA,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",730,-4.0,0.0,903.0,-13.0,0.0,0.0,,,,,,
1908,2017-08-05,UA,CLE,"Cleveland, OH",MCO,"Orlando, FL",835,-8.0,0.0,1041.0,-18.0,0.0,0.0,,,,,,
1910,2017-08-05,UA,DEN,"Denver, CO",CLE,"Cleveland, OH",1602,45.0,45.0,2117.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,
1911,2017-08-05,UA,CLE,"Cleveland, OH",IAH,"Houston, TX",1158,4.0,4.0,1436.0,42.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,
1912,2017-08-05,UA,SJU,"San Juan, PR",CLE,"Cleveland, OH",1310,-3.0,0.0,1724.0,-21.0,0.0,0.0,,,,,,
1913,2017-08-05,UA,CLE,"Cleveland, OH",SFO,"San Francisco, CA",1938,4.0,4.0,2158.0,3.0,3.0,0.0,,,,,,
1914,2017-08-05,UA,CLE,"Cleveland, OH",SJU,"San Juan, PR",750,-3.0,0.0,1154.0,-16.0,0.0,0.0,,,,,,
1915,2017-08-05,UA,CLE,"Cleveland, OH",DEN,"Denver, CO",1655,-5.0,0.0,1800.0,-12.0,0.0,0.0,,,,,,
1917,2017-08-05,UA,ORD,"Chicago, IL",CLE,"Cleveland, OH",1630,-3.0,0.0,1829.0,-24.0,0.0,0.0,,,,,,
1919,2017-08-05,UA,ORD,"Chicago, IL",CLE,"Cleveland, OH",1750,-3.0,0.0,1958.0,-15.0,0.0,0.0,,,,,,
1920,2017-08-05,UA,CLE,"Cleveland, OH",DEN,"Denver, CO",923,-5.0,0.0,1022.0,-18.0,0.0,0.0,,,,,,
1921,2017-08-05,UA,CLE,"Cleveland, OH",ORD,"Chicago, IL",1059,-7.0,0.0,1056.0,-30.0,0.0,0.0,,,,,,
1923,2017-08-05,UA,CLE,"Cleveland, OH",LAX,"Los Angeles, CA",1940,0.0,0.0,2139.0,0.0,0.0,0.0,,,,,,
1925,2017-08-05,UA,ORD,"Chicago, IL",CLE,"Cleveland, OH",2120,-8.0,0.0,2319.0,-24.0,0.0,0.0,,,,,,
1926,2017-08-05,UA,DEN,"Denver, CO",CLE,"Cleveland, OH",1110,-3.0,0.0,1543.0,-18.0,0.0,0.0,,,,,,
1927,2017-08-05,UA,CLE,"Cleveland, OH",ORD,"Chicago, IL",1420,-11.0,0.0,1418.0,-29.0,0.0,0.0,,,,,,
1928,2017-08-05,UA,IAH,"Houston, TX",CLE,"Cleveland, OH",710,-5.0,0.0,1050.0,-13.0,0.0,0.0,,,,,,
1929,2017-08-05,UA,CLE,"Cleveland, OH",ORD,"Chicago, IL",1944,-8.0,0.0,2001.0,-14.0,0.0,0.0,,,,,,
1930,2017-08-05,UA,CLE,"Cleveland, OH",EWR,"Newark, NJ",1059,-13.0,0.0,1221.0,-16.0,0.0,0.0,,,,,,
1931,2017-08-05,UA,ORD,"Chicago, IL",CLE,"Cleveland, OH",748,-9.0,0.0,948.0,-16.0,0.0,0.0,,,,,,
1932,2017-08-05,UA,CLE,"Cleveland, OH",SFO,"San Francisco, CA",729,-5.0,0.0,945.0,0.0,0.0,0.0,,,,,,
1933,2017-08-05,UA,IAD,"Washington, DC",CLE,"Cleveland, OH",2210,-8.0,0.0,2309.0,-17.0,0.0,0.0,,,,,,
1934,2017-08-05,UA,CLE,"Cleveland, OH",IAH,"Houston, TX",1520,-6.0,0.0,1727.0,10.0,10.0,0.0,,,,,,
1935,2017-08-05,UA,MCO,"Orlando, FL",CLE,"Cleveland, OH",1150,0.0,0.0,1406.0,-8.0,0.0,0.0,,,,,,
1939,2017-08-05,DL,DTW,"Detroit, MI",CLE,"Cleveland, OH",2003,-5.0,0.0,2038.0,-19.0,0.0,0.0,,,,,,
1941,2017-08-05,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1907,-3.0,0.0,2052.0,-5.0,0.0,0.0,,,,,,
1951,2017-08-05,DL,CLE,"Cleveland, OH",MSP,"Minneapolis, MN",700,1.0,1.0,800.0,-2.0,0.0,0.0,,,,,,
1954,2017-08-05,DL,MSP,"Minneapolis, MN",CLE,"Cleveland, OH",1500,-3.0,0.0,1748.0,-4.0,0.0,0.0,,,,,,
1956,2017-08-05,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",1230,-2.0,0.0,1408.0,-8.0,0.0,0.0,,,,,,
1964,2017-08-05,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1559,-5.0,0.0,1731.0,-20.0,0.0,0.0,,,,,,
1968,2017-08-05,DL,CLE,"Cleveland, OH",DTW,"Detroit, MI",625,479.0,479.0,1503.0,465.0,465.0,0.0,465.0,0.0,0.0,0.0,0.0,
1969,2017-08-05,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",827,-3.0,0.0,1006.0,-8.0,0.0,0.0,,,,,,
1970,2017-08-05,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",1055,-3.0,0.0,1227.0,-10.0,0.0,0.0,,,,,,
1976,2017-08-05,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1227,-2.0,0.0,1404.0,-13.0,0.0,0.0,,,,,,
1977,2017-08-05,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",1600,-6.0,0.0,1729.0,-18.0,0.0,0.0,,,,,,
1978,2017-08-05,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",2223,0.0,0.0,3.0,-10.0,0.0,0.0,,,,,,
1979,2017-08-05,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",705,-1.0,0.0,849.0,3.0,3.0,0.0,,,,,,
1980,2017-08-05,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",545,-4.0,0.0,713.0,-13.0,0.0,0.0,,,,,,
1981,2017-08-05,EV,IAH,"Houston, TX",CLE,"Cleveland, OH",1915,-1.0,0.0,2251.0,-13.0,0.0,0.0,,,,,,
1983,2017-08-05,EV,DCA,"Washington, DC",CLE,"Cleveland, OH",1459,-2.0,0.0,1606.0,-20.0,0.0,0.0,,,,,,
1984,2017-08-05,EV,CLE,"Cleveland, OH",DCA,"Washington, DC",1740,-10.0,0.0,1834.0,-35.0,0.0,0.0,,,,,,
1987,2017-08-05,EV,BOS,"Boston, MA",CLE,"Cleveland, OH",1020,-4.0,0.0,1212.0,-17.0,0.0,0.0,,,,,,
1989,2017-08-05,EV,ORD,"Chicago, IL",CLE,"Cleveland, OH",1441,-3.0,0.0,1643.0,-20.0,0.0,0.0,,,,,,
1992,2017-08-05,EV,CLE,"Cleveland, OH",DCA,"Washington, DC",1300,-10.0,0.0,1406.0,-15.0,0.0,0.0,,,,,,
1993,2017-08-05,EV,CHS,"Charleston, SC",CLE,"Cleveland, OH",945,-9.0,0.0,1121.0,-41.0,0.0,0.0,,,,,,
1997,2017-08-05,AA,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",2025,-3.0,0.0,2357.0,-2.0,0.0,0.0,,,,,,
1999,2017-08-05,EV,IAH,"Houston, TX",CLE,"Cleveland, OH",1340,-10.0,0.0,1731.0,-4.0,0.0,0.0,,,,,,
2000,2017-08-05,EV,EWR,"Newark, NJ",CLE,"Cleveland, OH",2050,51.0,51.0,2318.0,48.0,48.0,0.0,48.0,0.0,0.0,0.0,0.0,
2005,2017-08-05,EV,CLE,"Cleveland, OH",BOS,"Boston, MA",800,-8.0,0.0,930.0,-19.0,0.0,0.0,,,,,,
2010,2017-08-05,EV,CLE,"Cleveland, OH",ORD,"Chicago, IL",530,24.0,24.0,623.0,28.0,28.0,0.0,24.0,0.0,4.0,0.0,0.0,
2011,2017-08-05,EV,CLE,"Cleveland, OH",EWR,"Newark, NJ",1735,162.0,162.0,2139.0,144.0,144.0,0.0,0.0,0.0,144.0,0.0,0.0,
2014,2017-08-05,EV,LGA,"New York, NY",CLE,"Cleveland, OH",1515,-9.0,0.0,1635.0,-30.0,0.0,0.0,,,,,,
2022,2017-08-05,OO,CLE,"Cleveland, OH",MSP,"Minneapolis, MN",1545,181.0,181.0,1946.0,181.0,181.0,0.0,0.0,0.0,0.0,0.0,181.0,
2026,2017-08-05,OO,MSP,"Minneapolis, MN",CLE,"Cleveland, OH",955,344.0,344.0,1818.0,321.0,321.0,0.0,0.0,0.0,0.0,0.0,321.0,
2027,2017-08-05,OO,CLE,"Cleveland, OH",MSP,"Minneapolis, MN",945,9.0,9.0,1052.0,7.0,7.0,0.0,,,,,,
2031,2017-08-05,OO,DTW,"Detroit, MI",CLE,"Cleveland, OH",820,-2.0,0.0,904.0,-6.0,0.0,0.0,,,,,,
2042,2017-08-05,F9,CLE,"Cleveland, OH",DEN,"Denver, CO",1220,,,,,,1.0,,,,,,
2043,2017-08-05,F9,CLE,"Cleveland, OH",RSW,"Fort Myers, FL",630,-8.0,0.0,858.0,-17.0,0.0,0.0,,,,,,
2044,2017-08-05,F9,RSW,"Fort Myers, FL",CLE,"Cleveland, OH",1000,-4.0,0.0,1235.0,-10.0,0.0,0.0,,,,,,
2045,2017-08-05,F9,CLE,"Cleveland, OH",SAN,"San Diego, CA",1330,2.0,2.0,1510.0,-18.0,0.0,0.0,,,,,,
2046,2017-08-05,F9,SAN,"San Diego, CA",CLE,"Cleveland, OH",1620,-16.0,0.0,2314.0,-39.0,0.0,0.0,,,,,,
2050,2017-08-05,F9,SFO,"San Francisco, CA",CLE,"Cleveland, OH",1040,2.0,2.0,1823.0,-7.0,0.0,0.0,,,,,,
2051,2017-08-05,F9,CLE,"Cleveland, OH",CLT,"Charlotte, NC",1920,-7.0,0.0,2044.0,-16.0,0.0,0.0,,,,,,
2052,2017-08-05,F9,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2150,-6.0,0.0,2305.0,-21.0,0.0,0.0,,,,,,
2054,2017-08-05,F9,CLE,"Cleveland, OH",SFO,"San Francisco, CA",610,-3.0,0.0,839.0,12.0,12.0,0.0,,,,,,
2055,2017-08-05,F9,LAS,"Las Vegas, NV",CLE,"Cleveland, OH",2129,73.0,73.0,531.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,58.0,
2056,2017-08-05,F9,DEN,"Denver, CO",CLE,"Cleveland, OH",620,-4.0,0.0,1101.0,-16.0,0.0,0.0,,,,,,
2057,2017-08-05,F9,CLE,"Cleveland, OH",MCO,"Orlando, FL",835,200.0,200.0,1410.0,189.0,189.0,0.0,0.0,0.0,0.0,0.0,189.0,
2058,2017-08-05,F9,MCO,"Orlando, FL",CLE,"Cleveland, OH",1200,184.0,184.0,1718.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,169.0,
2059,2017-08-05,F9,CLE,"Cleveland, OH",MCO,"Orlando, FL",1450,199.0,199.0,2029.0,186.0,186.0,0.0,0.0,0.0,2.0,0.0,184.0,
2060,2017-08-05,F9,MCO,"Orlando, FL",CLE,"Cleveland, OH",1820,183.0,183.0,2349.0,171.0,171.0,0.0,0.0,0.0,0.0,0.0,171.0,
2061,2017-08-05,F9,CLE,"Cleveland, OH",TPA,"Tampa, FL",745,7.0,7.0,1003.0,-15.0,0.0,0.0,,,,,,
2062,2017-08-05,F9,TPA,"Tampa, FL",CLE,"Cleveland, OH",1115,10.0,10.0,1345.0,-1.0,0.0,0.0,,,,,,
2063,2017-08-05,F9,CLE,"Cleveland, OH",SEA,"Seattle, WA",1530,-3.0,0.0,1731.0,-3.0,0.0,0.0,,,,,,
2064,2017-08-05,F9,SEA,"Seattle, WA",CLE,"Cleveland, OH",2320,27.0,27.0,649.0,4.0,4.0,0.0,,,,,,
2065,2017-08-05,F9,DEN,"Denver, CO",CLE,"Cleveland, OH",1340,0.0,0.0,1825.0,-10.0,0.0,0.0,,,,,,
2066,2017-08-05,F9,CLE,"Cleveland, OH",LAS,"Las Vegas, NV",1935,-5.0,0.0,2056.0,-5.0,0.0,0.0,,,,,,
2067,2017-08-05,F9,CLE,"Cleveland, OH",DEN,"Denver, CO",1750,-1.0,0.0,1857.0,-9.0,0.0,0.0,,,,,,
2073,2017-08-06,WN,DEN,"Denver, CO",CLE,"Cleveland, OH",1155,0.0,0.0,1623.0,-17.0,0.0,0.0,,,,,,
2077,2017-08-06,WN,LAS,"Las Vegas, NV",CLE,"Cleveland, OH",1030,0.0,0.0,1706.0,-24.0,0.0,0.0,,,,,,
2078,2017-08-06,WN,LAS,"Las Vegas, NV",CLE,"Cleveland, OH",1900,46.0,46.0,218.0,23.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,
2085,2017-08-06,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",1105,-1.0,0.0,1304.0,-11.0,0.0,0.0,,,,,,
2086,2017-08-06,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",1500,7.0,7.0,1709.0,-1.0,0.0,0.0,,,,,,
2087,2017-08-06,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",720,19.0,19.0,936.0,6.0,6.0,0.0,,,,,,
2088,2017-08-06,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",2240,-8.0,0.0,34.0,-16.0,0.0,0.0,,,,,,
2089,2017-08-06,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",1735,4.0,4.0,1939.0,-6.0,0.0,0.0,,,,,,
2097,2017-08-06,WN,PHX,"Phoenix, AZ",CLE,"Cleveland, OH",1820,13.0,13.0,101.0,-14.0,0.0,0.0,,,,,,
2103,2017-08-06,AA,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",2025,31.0,31.0,110.0,71.0,71.0,0.0,0.0,0.0,40.0,0.0,31.0,
2104,2017-08-06,AA,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",1130,7.0,7.0,1322.0,8.0,8.0,0.0,,,,,,
2105,2017-08-06,AA,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",710,9.0,9.0,1055.0,10.0,10.0,0.0,,,,,,
2106,2017-08-06,AA,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",1910,-7.0,0.0,2100.0,6.0,6.0,0.0,,,,,,
2107,2017-08-06,AA,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",1435,-4.0,0.0,1801.0,-12.0,0.0,0.0,,,,,,
2109,2017-08-06,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1620,144.0,144.0,2050.0,155.0,155.0,0.0,102.0,42.0,11.0,0.0,0.0,
2110,2017-08-06,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",1855,161.0,161.0,2309.0,144.0,144.0,0.0,5.0,0.0,0.0,0.0,139.0,
2113,2017-08-06,DL,CLE,"Cleveland, OH",DTW,"Detroit, MI",625,-2.0,0.0,658.0,-21.0,0.0,0.0,,,,,,
2122,2017-08-06,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1227,-6.0,0.0,1359.0,-20.0,0.0,0.0,,,,,,
2123,2017-08-06,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",1459,3.0,3.0,1714.0,28.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,
2124,2017-08-06,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",2223,-2.0,0.0,38.0,23.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,
2125,2017-08-06,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",705,-3.0,0.0,854.0,8.0,8.0,0.0,,,,,,
2126,2017-08-06,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",2105,17.0,17.0,2329.0,29.0,29.0,0.0,0.0,17.0,12.0,0.0,0.0,
2127,2017-08-06,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",545,0.0,0.0,731.0,3.0,3.0,0.0,,,,,,
2128,2017-08-06,DL,CLE,"Cleveland, OH",MSP,"Minneapolis, MN",1720,9.0,9.0,1843.0,15.0,15.0,0.0,9.0,0.0,6.0,0.0,0.0,
2129,2017-08-06,EV,IAH,"Houston, TX",CLE,"Cleveland, OH",1320,-9.0,0.0,1744.0,29.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,
2130,2017-08-06,EV,EWR,"Newark, NJ",CLE,"Cleveland, OH",2050,67.0,67.0,2339.0,69.0,69.0,0.0,67.0,0.0,2.0,0.0,0.0,
2131,2017-08-06,EV,CLE,"Cleveland, OH",LGA,"New York, NY",1100,-4.0,0.0,1224.0,-16.0,0.0,0.0,,,,,,
2134,2017-08-06,EV,DCA,"Washington, DC",CLE,"Cleveland, OH",2010,-8.0,0.0,2120.0,-15.0,0.0,0.0,,,,,,
2136,2017-08-06,EV,CLE,"Cleveland, OH",BOS,"Boston, MA",1655,-11.0,0.0,1817.0,-26.0,0.0,0.0,,,,,,
2137,2017-08-06,EV,CLE,"Cleveland, OH",MKE,"Milwaukee, WI",1720,-5.0,0.0,1733.0,-11.0,0.0,0.0,,,,,,
2142,2017-08-06,EV,LGA,"New York, NY",CLE,"Cleveland, OH",830,-3.0,0.0,953.0,-27.0,0.0,0.0,,,,,,
2143,2017-08-06,EV,CLE,"Cleveland, OH",ORD,"Chicago, IL",530,-6.0,0.0,544.0,-11.0,0.0,0.0,,,,,,
2144,2017-08-06,EV,DCA,"Washington, DC",CLE,"Cleveland, OH",1100,-8.0,0.0,1200.0,-27.0,0.0,0.0,,,,,,
2145,2017-08-06,EV,BOS,"Boston, MA",CLE,"Cleveland, OH",1545,-4.0,0.0,1745.0,-1.0,0.0,0.0,,,,,,
2146,2017-08-06,EV,BOS,"Boston, MA",CLE,"Cleveland, OH",1913,-11.0,0.0,2112.0,-8.0,0.0,0.0,,,,,,
2147,2017-08-06,EV,CLE,"Cleveland, OH",DCA,"Washington, DC",1535,-2.0,0.0,1640.0,-16.0,0.0,0.0,,,,,,
2150,2017-08-06,EV,LGA,"New York, NY",CLE,"Cleveland, OH",1515,-7.0,0.0,1638.0,-27.0,0.0,0.0,,,,,,
2151,2017-08-06,EV,CLE,"Cleveland, OH",LGA,"New York, NY",620,-2.0,0.0,743.0,-17.0,0.0,0.0,,,,,,
2171,2017-08-06,OO,CLE,"Cleveland, OH",MSP,"Minneapolis, MN",945,-3.0,0.0,1050.0,5.0,5.0,0.0,,,,,,
2176,2017-08-06,OO,CLE,"Cleveland, OH",DTW,"Detroit, MI",1833,-4.0,0.0,1910.0,-24.0,0.0,0.0,,,,,,
2179,2017-08-06,OO,DTW,"Detroit, MI",CLE,"Cleveland, OH",820,-3.0,0.0,910.0,0.0,0.0,0.0,,,,,,
2180,2017-08-06,OO,MSP,"Minneapolis, MN",CLE,"Cleveland, OH",1500,0.0,0.0,1742.0,-16.0,0.0,0.0,,,,,,
2202,2017-08-06,F9,CLE,"Cleveland, OH",LAX,"Los Angeles, CA",630,0.0,0.0,836.0,10.0,10.0,0.0,,,,,,
2203,2017-08-06,F9,LAX,"Los Angeles, CA",CLE,"Cleveland, OH",1035,125.0,125.0,1946.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,95.0,
2204,2017-08-06,F9,CLE,"Cleveland, OH",RDU,"Raleigh/Durham, NC",1905,92.0,92.0,2155.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,84.0,
2205,2017-08-06,F9,RDU,"Raleigh/Durham, NC",CLE,"Cleveland, OH",2120,71.0,71.0,2357.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,61.0,
2206,2017-08-06,F9,CLE,"Cleveland, OH",RSW,"Fort Myers, FL",630,-5.0,0.0,900.0,-15.0,0.0,0.0,,,,,,
2207,2017-08-06,F9,RSW,"Fort Myers, FL",CLE,"Cleveland, OH",1000,-13.0,0.0,1225.0,-20.0,0.0,0.0,,,,,,
2208,2017-08-06,F9,CLE,"Cleveland, OH",IAH,"Houston, TX",1330,-7.0,0.0,1522.0,-9.0,0.0,0.0,,,,,,
2209,2017-08-06,F9,IAH,"Houston, TX",CLE,"Cleveland, OH",1620,-7.0,0.0,2015.0,1.0,1.0,0.0,,,,,,
2213,2017-08-06,F9,CLE,"Cleveland, OH",PHX,"Phoenix, AZ",715,-4.0,0.0,821.0,-4.0,0.0,0.0,,,,,,
2214,2017-08-06,F9,PHX,"Phoenix, AZ",CLE,"Cleveland, OH",930,-6.0,0.0,1607.0,-13.0,0.0,0.0,,,,,,
2215,2017-08-06,F9,CLE,"Cleveland, OH",DEN,"Denver, CO",1750,0.0,0.0,1926.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,
2216,2017-08-06,F9,CLE,"Cleveland, OH",MCO,"Orlando, FL",835,-4.0,0.0,1046.0,-15.0,0.0,0.0,,,,,,
2217,2017-08-06,F9,PDX,"Portland, OR",CLE,"Cleveland, OH",2310,-7.0,0.0,622.0,-20.0,0.0,0.0,,,,,,
2218,2017-08-06,F9,DEN,"Denver, CO",CLE,"Cleveland, OH",1340,-2.0,0.0,1817.0,-18.0,0.0,0.0,,,,,,
2219,2017-08-06,F9,CLE,"Cleveland, OH",LAS,"Las Vegas, NV",1935,-2.0,0.0,2105.0,4.0,4.0,0.0,,,,,,
2220,2017-08-06,F9,CLE,"Cleveland, OH",TPA,"Tampa, FL",745,9.0,9.0,1009.0,-9.0,0.0,0.0,,,,,,
2221,2017-08-06,F9,TPA,"Tampa, FL",CLE,"Cleveland, OH",1115,-9.0,0.0,1336.0,-10.0,0.0,0.0,,,,,,
2222,2017-08-06,F9,CLE,"Cleveland, OH",RSW,"Fort Myers, FL",1450,-7.0,0.0,1810.0,36.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,
2223,2017-08-06,F9,RSW,"Fort Myers, FL",CLE,"Cleveland, OH",1830,27.0,27.0,2211.0,53.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,
2224,2017-08-06,F9,MCO,"Orlando, FL",CLE,"Cleveland, OH",850,3.0,3.0,1112.0,-8.0,0.0,0.0,,,,,,
2225,2017-08-06,F9,MCO,"Orlando, FL",CLE,"Cleveland, OH",1200,185.0,185.0,1731.0,182.0,182.0,0.0,0.0,0.0,0.0,0.0,182.0,
